팀,이름,생일,일자,상대,결과,타순,P,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
롯데,이대호,1982-06-21,06-22,키움,W 4:1,4,DH,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.299,0.378,0.472,0.85,11,0.75,-0.4,0.0
롯데,이대호,1982-06-21,06-23,키움,W 2:1,4,DH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29600000000000004,0.375,0.467,0.8420000000000001,13,1.52,-0.95,-0.111
롯데,이대호,1982-06-21,06-25,KT,D 8:8,4,DH,1,5,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0.295,0.3720000000000001,0.462,0.8340000000000001,22,2.44,-0.03,0.19
롯데,이대호,1982-06-21,06-27,KT,L 2:10,4,DH,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.295,0.374,0.461,0.835,19,0.74,-0.24,-0.045
롯데,이대호,1982-06-21,06-28,@두산,L 2:3,4,DH,1,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.298,0.375,0.462,0.8370000000000001,9,1.73,0.29,-0.015
롯데,이대호,1982-06-21,06-29,@두산,W 4:0,4,1B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.297,0.374,0.459,0.8320000000000001,28,0.83,-0.95,-0.059
롯데,이대호,1982-06-21,06-30,@두산,W 4:0,4,1B,1,4,0,1,1,0,0,2,2,0,0,0,0,0,1,0,0,1,0.29600000000000004,0.371,0.459,0.83,10,1.09,0.29,-0.032
롯데,이대호,1982-06-21,07-02,@SK,L 1:10,4,1B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0.369,0.456,0.825,4,0.58,-0.38,-0.029
롯데,이대호,1982-06-21,07-03,@SK,L 5:8,4,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.294,0.368,0.454,0.821,9,0.68,-0.34,-0.02
롯데,이대호,1982-06-21,07-04,@SK,L 7:9,4,DH,1,4,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.29,0.365,0.448,0.813,22,1.16,-0.33,-0.061
롯데,이대호,1982-06-21,07-05,@키움,L 1:14,4,1B,1,3,0,2,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0.294,0.368,0.456,0.8240000000000001,5,0.31,1.18,-0.012
롯데,이대호,1982-06-21,07-06,@키움,L 4:6,4,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.29,0.364,0.451,0.8140000000000001,15,1.43,-1.32,-0.155
롯데,이대호,1982-06-21,07-07,@키움,L 2:5,4,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.287,0.36,0.445,0.805,13,1.65,-1.47,-0.189
롯데,이대호,1982-06-21,07-09,NC,W 4:1,6,1B,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.287,0.36,0.444,0.804,16,1.28,-0.37,-0.028
롯데,이대호,1982-06-21,07-11,NC,L 0:4,6,DH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.284,0.35700000000000004,0.44,0.797,13,1.14,-1.05,-0.087
롯데,이대호,1982-06-21,07-12,두산,W 2:1,6,DH,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.28300000000000003,0.35700000000000004,0.438,0.794,4,1.68,-0.46,-0.062
롯데,이대호,1982-06-21,07-13,두산,L 3:4,6,DH,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.281,0.35700000000000004,0.435,0.792,19,1.85,-0.05,0.039
롯데,이대호,1982-06-21,07-14,두산,L 2:8,6,1B,1,4,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.284,0.358,0.436,0.794,9,1.23,0.88,0.119
롯데,이대호,1982-06-21,07-17,@KIA,L 1:3,4,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.28300000000000003,0.35700000000000004,0.434,0.79,11,0.99,-0.86,-0.07200000000000001
롯데,이대호,1982-06-21,07-18,@KIA,W 6:3,4,DH,1,5,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.285,0.358,0.436,0.7929999999999999,12,0.66,0.86,0.126
롯데,이대호,1982-06-21,07-26,SK,L 6:8,4,DH,1,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0.282,0.353,0.431,0.784,24,1.26,-1.19,-0.157
롯데,이대호,1982-06-21,07-27,SK,L 0:4,4,1B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.281,0.35200000000000004,0.429,0.7809999999999999,13,1.21,-0.76,-0.07400000000000001
롯데,이대호,1982-06-21,07-28,SK,L 0:3,4,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.349,0.424,0.773,12,1.12,-1.14,-0.114
롯데,이대호,1982-06-21,07-30,@삼성,L 2:5,4,DH,1,4,1,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0.278,0.348,0.431,0.778,11,1.24,-0.25,-0.07
롯데,이대호,1982-06-21,07-31,@삼성,W 8:4,4,DH,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.275,0.34600000000000003,0.426,0.772,22,0.9,-1.04,-0.079
롯데,이대호,1982-06-21,08-01,@삼성,W 9:4,4,DH,1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.273,0.34700000000000003,0.422,0.769,20,0.37,0.76,0.017
롯데,이대호,1982-06-21,08-03,두산,W 2:1,4,DH,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.272,0.34600000000000003,0.421,0.7659999999999999,10,1.79,-0.42,0.163
롯데,이대호,1982-06-21,08-04,두산,W 9:4,4,DH,1,5,1,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0.277,0.349,0.423,0.772,14,0.57,0.66,-0.061
롯데,이대호,1982-06-21,08-07,키움,L 4:16,4,DH,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.275,0.35,0.421,0.7709999999999999,10,0.39,0.3,-0.034
롯데,이대호,1982-06-21,08-08,@삼성,W 8:0,4,DH,1,5,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.274,0.348,0.418,0.7659999999999999,23,0.39,-0.37,-0.013
롯데,이대호,1982-06-21,08-09,@삼성,W 6:3,4,DH,1,3,0,1,1,0,0,2,3,0,0,2,0,0,0,0,0,0,0.275,0.35100000000000003,0.42,0.7709999999999999,22,1.12,2.64,0.14800000000000002
롯데,이대호,1982-06-21,08-10,@NC,L 4:7,4,DH,1,4,0,1,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0.275,0.35,0.421,0.7709999999999999,11,0.38,0.85,-0.024
롯데,이대호,1982-06-21,08-11,@NC,L 1:9,4,DH,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0.273,0.349,0.418,0.767,13,0.73,-2.28,-0.08199999999999999
롯데,이대호,1982-06-21,08-13,KT,W 6:5,4,DH,1,4,2,3,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0.277,0.353,0.428,0.7809999999999999,11,1.38,0.94,0.177
롯데,이대호,1982-06-21,08-14,KT,L 0:6,4,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.35,0.424,0.774,15,0.82,-1.53,-0.099
롯데,이대호,1982-06-21,08-15,한화,W 11:5,4,1B,1,4,3,3,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0.279,0.353,0.434,0.7879999999999999,11,0.64,1.45,0.184
롯데,이대호,1982-06-21,08-16,한화,L 1:2,4,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0.35,0.43,0.78,18,2.45,-1.33,-0.338
롯데,이대호,1982-06-21,08-17,@두산,L 2:9,4,1B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.275,0.349,0.428,0.777,11,0.64,-0.44,-0.032
롯데,이대호,1982-06-21,08-18,@두산,L 3:11,4,DH,1,4,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.275,0.348,0.4270000000000001,0.774,14,0.86,0.68,0.063
롯데,이대호,1982-06-21,08-20,@SK,L 0:5,4,DH,1,4,0,3,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0.279,0.35100000000000003,0.4320000000000001,0.7829999999999999,9,0.85,0.08,-0.053
롯데,이대호,1982-06-21,08-21,@SK,L 4:5,4,DH,1,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.281,0.35200000000000004,0.433,0.785,16,1.4,0.91,0.125
롯데,이대호,1982-06-21,08-22,@KT,L 2:4,4,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.281,0.35200000000000004,0.431,0.7829999999999999,19,0.69,-0.28,-0.032
롯데,이대호,1982-06-21,08-23,@KT,D 3:3,4,DH,1,5,1,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0.282,0.35200000000000004,0.4370000000000001,0.789,16,1.26,1.41,0.175
롯데,이대호,1982-06-21,08-24,NC,L 3:8,4,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.282,0.35100000000000003,0.436,0.787,16,0.67,-0.19,0.04
롯데,이대호,1982-06-21,08-25,NC,W 5:4,4,DH,1,3,0,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0.285,0.354,0.439,0.794,8,1.26,1.07,0.08800000000000001
롯데,이대호,1982-06-21,08-27,LG,L 1:2,4,DH,1,2,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0.28600000000000003,0.358,0.44,0.797,15,1.41,1.15,0.1
롯데,이대호,1982-06-21,08-28,LG,W 4:3,4,DH,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.284,0.359,0.438,0.7959999999999999,17,0.62,0.12,0.027000000000000003
롯데,이대호,1982-06-21,08-29,@키움,L 0:4,4,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.284,0.358,0.436,0.794,15,0.89,-0.49,-0.018000000000000002
롯데,이대호,1982-06-21,09-10,KIA,W 8:4,7,PH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.284,0.359,0.436,0.795,4,0.16,0.12,0.001
롯데,이대호,1982-06-21,09-11,KIA,L 0:4,4,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,0.35600000000000004,0.4320000000000001,0.789,10,0.6,-1.16,-0.061
롯데,이대호,1982-06-21,09-12,SK,L 1:2,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.281,0.35600000000000004,0.431,0.787,3,5.24,-0.97,-0.242
롯데,이대호,1982-06-21,09-14,@한화,L 2:5,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.355,0.43,0.785,2,2.27,-0.34,-0.064
롯데,이대호,1982-06-21,09-15,@한화,W 7:1,2,PH,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.281,0.35600000000000004,0.431,0.7859999999999999,5,0.26,0.33,-0.017
롯데,이대호,1982-06-21,09-18,@KIA,L 5:6,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0.355,0.43,0.785,1,1.25,-0.54,-0.035
롯데,이대호,1982-06-21,09-20,KT,L 0:7,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.354,0.429,0.7829999999999999,3,0.02,-0.12,0.0
롯데,이대호,1982-06-21,09-23,NC,L 1:6,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.28,0.353,0.428,0.7809999999999999,4,0.34,-0.25,-0.01
롯데,이대호,1982-06-21,09-25,두산,L 0:7,4,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.279,0.353,0.426,0.779,21,0.52,-0.38,-0.053
롯데,이대호,1982-06-21,09-26,KIA,L 1:3,4,DH,1,4,1,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0.281,0.354,0.433,0.787,16,1.08,0.7,0.038
롯데,이대호,1982-06-21,09-29,키움,L 1:4,4,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.281,0.353,0.4320000000000001,0.785,16,1.15,-0.58,-0.087
롯데,이대호,1982-06-21,09-30,@LG,L 0:2,4,DH,1,4,0,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.28300000000000003,0.354,0.435,0.789,10,1.35,0.27,0.021
롯데,이대호,1982-06-21,10-01,키움,L 1:3,4,DH,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.285,0.355,0.435,0.79,18,1.79,0.05,-0.05
롯데,윌슨,1990-07-29,06-19,@한화,W 7:5,2,PH,0,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1.0,1.0,1.0,2.0,16,1.48,1.21,0.168
롯데,윌슨,1990-07-29,06-20,@한화,L 7:10,5,1B,1,4,0,2,0,0,0,2,2,0,1,1,0,0,0,1,0,0,0.6,0.75,0.6,1.35,14,1.53,1.9,0.16899999999999998
롯데,윌슨,1990-07-29,06-21,키움,L 4:7,5,3B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.375,0.583,0.375,0.958,23,0.95,-0.94,-0.059
롯데,윌슨,1990-07-29,06-22,키움,W 4:1,5,2B,1,4,0,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.417,0.563,0.5,1.063,14,0.6,0.44,0.05
롯데,윌슨,1990-07-29,06-23,키움,W 2:1,5,2B,1,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.4,0.526,0.467,0.993,15,1.55,-0.12,0.083
롯데,윌슨,1990-07-29,06-25,KT,D 8:8,5,3B,1,5,1,1,0,0,1,4,1,0,0,0,1,0,1,0,0,0,0.35,0.48,0.55,1.03,21,1.15,0.03,0.07
롯데,윌슨,1990-07-29,06-27,KT,L 2:10,5,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.414,0.458,0.872,20,0.7,-1.47,-0.07
롯데,윌슨,1990-07-29,06-28,@두산,L 2:3,5,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.25,0.364,0.393,0.7559999999999999,12,1.8,-1.58,-0.243
롯데,윌슨,1990-07-29,06-29,@두산,W 4:0,5,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.219,0.324,0.344,0.6679999999999999,14,0.85,-1.37,-0.092
롯데,윌슨,1990-07-29,06-30,@두산,W 4:0,5,3B,1,5,0,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0.243,0.333,0.405,0.7390000000000001,14,0.71,0.95,0.086
롯데,윌슨,1990-07-29,07-02,@SK,L 1:10,5,3B,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.231,0.333,0.385,0.718,19,0.25,-0.16,0.018000000000000002
롯데,윌슨,1990-07-29,07-03,@SK,L 5:8,5,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.233,0.327,0.3720000000000001,0.6990000000000001,13,0.83,-0.29,-0.021
롯데,윌슨,1990-07-29,07-04,@SK,L 7:9,5,3B,1,3,1,2,0,0,1,5,5,0,0,2,0,0,0,0,0,0,0.261,0.37,0.457,0.8270000000000001,28,1.1,4.42,0.36
롯데,윌슨,1990-07-29,07-05,@키움,L 1:14,5,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.26,0.362,0.44,0.802,11,0.2,-0.81,0.017
롯데,윌슨,1990-07-29,07-06,@키움,L 4:6,5,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.241,0.339,0.407,0.746,12,1.1,-0.95,-0.111
롯데,윌슨,1990-07-29,07-07,@키움,L 2:5,5,3B,1,2,0,1,1,0,0,2,1,0,0,2,0,0,1,0,0,0,0.25,0.364,0.429,0.792,16,1.31,1.32,0.222
롯데,윌슨,1990-07-29,07-09,NC,W 4:1,3,3B,1,2,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.259,0.386,0.431,0.8170000000000001,21,1.05,0.35,0.065
롯데,윌슨,1990-07-29,07-11,NC,L 0:4,3,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.242,0.365,0.403,0.768,19,0.72,-1.02,-0.079
롯데,윌슨,1990-07-29,07-12,두산,W 2:1,3,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.242,0.359,0.394,0.753,15,0.93,-0.32,-0.024
롯데,윌슨,1990-07-29,07-13,두산,L 3:4,4,3B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.232,0.354,0.377,0.73,20,0.79,-0.02,-0.02
롯데,윌슨,1990-07-29,07-14,두산,L 2:8,4,3B,1,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.236,0.36,0.375,0.735,18,1.26,-0.33,-0.061
롯데,윌슨,1990-07-29,07-17,@KIA,L 1:3,5,3B,1,4,1,1,0,0,1,4,1,0,0,0,0,0,3,0,0,0,0.237,0.35600000000000004,0.408,0.763,18,1.04,0.31,-0.001
롯데,윌슨,1990-07-29,07-18,@KIA,W 6:3,3,3B,1,4,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0.238,0.34700000000000003,0.4,0.747,14,0.92,-0.63,0.002
롯데,윌슨,1990-07-29,07-26,SK,L 6:8,5,3B,1,2,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0.244,0.364,0.402,0.7659999999999999,19,0.83,1.17,0.099
롯데,윌슨,1990-07-29,07-27,SK,L 0:4,5,3B,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0.241,0.379,0.398,0.7759999999999999,20,1.2,1.03,0.116
롯데,윌슨,1990-07-29,07-28,SK,L 0:3,5,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23,0.364,0.379,0.7440000000000001,16,0.96,-1.02,-0.097
롯데,윌슨,1990-07-29,07-30,@삼성,L 2:5,6,3B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.222,0.36,0.3670000000000001,0.727,14,1.0,-0.39,-0.019
롯데,윌슨,1990-07-29,07-31,@삼성,W 8:4,6,3B,1,4,2,3,0,0,2,9,2,0,0,1,0,0,1,0,0,0,0.245,0.379,0.447,0.826,15,0.84,2.32,0.221
롯데,윌슨,1990-07-29,08-01,@삼성,W 9:4,6,3B,1,3,2,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0.247,0.383,0.454,0.8370000000000001,16,0.4,1.2,0.062
롯데,윌슨,1990-07-29,08-03,두산,W 2:1,6,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.24,0.374,0.44,0.8140000000000001,9,0.87,-1.15,-0.099
롯데,윌슨,1990-07-29,08-04,두산,W 9:4,6,3B,1,5,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0.248,0.375,0.438,0.813,14,0.42,-0.88,-0.031
롯데,윌슨,1990-07-29,08-07,키움,L 4:16,6,3B,1,4,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.257,0.379,0.459,0.838,13,0.27,0.48,0.017
롯데,윌슨,1990-07-29,08-08,@삼성,W 8:0,5,3B,1,4,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.257,0.38,0.451,0.831,25,0.35,-0.02,0.011
롯데,윌슨,1990-07-29,08-09,@삼성,W 6:3,5,3B,1,4,0,2,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0.265,0.387,0.453,0.84,22,0.92,1.66,0.175
롯데,윌슨,1990-07-29,08-10,@NC,L 4:7,5,3B,1,4,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.273,0.39,0.479,0.87,16,0.35,1.49,0.015
롯데,윌슨,1990-07-29,08-11,@NC,L 1:9,5,3B,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.268,0.393,0.472,0.865,23,0.65,-0.35,0.0
롯데,윌슨,1990-07-29,08-13,KT,W 6:5,5,3B,1,4,1,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0.276,0.396,0.488,0.884,19,1.75,0.52,0.171
롯데,윌슨,1990-07-29,08-14,KT,L 0:6,5,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.267,0.386,0.473,0.8590000000000001,11,0.72,-1.54,-0.078
롯데,윌슨,1990-07-29,08-15,한화,W 11:5,5,3B,1,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.272,0.387,0.471,0.857,14,0.64,-0.16,-0.041
롯데,윌슨,1990-07-29,08-16,한화,L 1:2,5,3B,1,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.271,0.383,0.464,0.848,13,2.44,0.0,-0.096
롯데,윌슨,1990-07-29,08-17,@두산,L 2:9,5,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.264,0.374,0.451,0.826,17,0.25,-0.87,-0.025
롯데,윌슨,1990-07-29,08-18,@두산,L 3:11,5,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.257,0.366,0.439,0.805,20,0.79,-1.58,-0.07400000000000001
롯데,윌슨,1990-07-29,08-20,@SK,L 0:5,5,3B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.252,0.363,0.43,0.794,20,0.81,-0.7,-0.016
롯데,윌슨,1990-07-29,08-21,@SK,L 4:5,5,3B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.252,0.361,0.426,0.7859999999999999,15,1.72,-0.72,-0.204
롯데,윌슨,1990-07-29,08-22,@KT,L 2:4,7,3B,1,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.253,0.364,0.424,0.7879999999999999,10,1.45,-0.28,0.034
롯데,윌슨,1990-07-29,08-23,@KT,D 3:3,6,3B,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.255,0.363,0.422,0.7859999999999999,10,0.94,-1.02,-0.098
롯데,윌슨,1990-07-29,08-24,NC,L 3:8,2,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0.361,0.42,0.7809999999999999,2,0.16,-0.26,-0.004
롯데,윌슨,1990-07-29,08-25,NC,W 5:4,3,1B,1,4,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.253,0.359,0.416,0.775,13,1.55,0.9,0.069
롯데,윌슨,1990-07-29,08-27,LG,L 1:2,6,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.247,0.35200000000000004,0.406,0.758,18,1.62,-0.95,-0.165
롯데,윌슨,1990-07-29,08-28,LG,W 4:3,9,PH,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.251,0.355,0.415,0.77,1,2.92,1.15,0.365
롯데,윌슨,1990-07-29,08-29,@키움,L 0:4,3,1B,1,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.257,0.358,0.423,0.7809999999999999,14,0.39,0.33,0.005
롯데,윌슨,1990-07-29,08-30,@키움,L 2:5,3,1B,1,3,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0.258,0.361,0.4270000000000001,0.7879999999999999,15,0.73,0.49,0.058
롯데,윌슨,1990-07-29,08-31,@KIA,L 2:4,4,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.253,0.354,0.418,0.7709999999999999,15,1.52,-1.32,-0.16699999999999998
롯데,윌슨,1990-07-29,09-01,@KIA,L 2:4,4,1B,1,4,0,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.258,0.35600000000000004,0.425,0.7809999999999999,14,1.22,-0.08,0.046
롯데,윌슨,1990-07-29,09-03,삼성,L 4:5,4,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.253,0.35,0.416,0.7659999999999999,16,1.01,-1.33,-0.14300000000000002
롯데,윌슨,1990-07-29,09-04,삼성,L 0:8,6,1B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.254,0.353,0.415,0.767,18,0.54,-0.06,0.05
롯데,윌슨,1990-07-29,09-06,@LG,L 2:5,6,3B,1,2,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0.256,0.36,0.421,0.78,19,0.92,1.27,0.107
롯데,윌슨,1990-07-29,09-07,@한화,L 1:5,5,3B,1,4,1,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0.261,0.362,0.4370000000000001,0.799,15,0.92,0.51,0.009000000000000001
롯데,윌슨,1990-07-29,09-08,@한화,W 12:0,5,3B,1,3,2,2,0,0,1,5,4,0,0,2,0,0,0,0,0,0,0.267,0.371,0.455,0.8270000000000001,21,0.51,3.15,0.013
롯데,윌슨,1990-07-29,09-10,KIA,W 8:4,5,3B,1,5,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0.266,0.368,0.449,0.8170000000000001,13,0.35,-1.42,0.008
롯데,윌슨,1990-07-29,09-11,KIA,L 0:4,6,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.262,0.363,0.443,0.8059999999999999,6,0.6,-0.38,-0.022
롯데,윌슨,1990-07-29,09-12,SK,L 1:2,5,DH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.258,0.359,0.4370000000000001,0.795,10,0.93,-0.56,-0.07
롯데,윌슨,1990-07-29,09-14,@한화,L 2:5,4,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0.353,0.429,0.782,17,0.89,-0.98,-0.093
롯데,윌슨,1990-07-29,09-15,@한화,W 7:1,5,1B,1,4,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.258,0.355,0.443,0.799,9,0.65,1.48,0.117
롯데,윌슨,1990-07-29,09-18,@KIA,L 5:6,5,1B,1,5,0,1,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0.257,0.35200000000000004,0.442,0.795,17,1.28,-0.78,-0.016
롯데,윌슨,1990-07-29,09-20,KT,L 0:7,3,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.256,0.35100000000000003,0.441,0.792,3,0.01,-0.25,0.0
롯데,윌슨,1990-07-29,09-23,NC,L 1:6,2,PH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0.348,0.4370000000000001,0.785,9,0.15,-0.66,-0.006999999999999999
롯데,윌슨,1990-07-29,09-26,KIA,L 1:3,5,1B,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.251,0.35100000000000003,0.433,0.784,19,1.12,0.27,0.006999999999999999
롯데,아수아헤,1991-11-02,03-23,키움,L 4:7,7,2B,1,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.5,16,1.44,-0.27,0.029
롯데,아수아헤,1991-11-02,03-24,키움,W 6:2,7,2B,1,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0.429,0.429,0.429,0.857,18,0.73,0.23,-0.018000000000000002
